6.000000000000000000e+01,9.830000000000000000e+02,4.350000000000000000e+02,6.430000000000000000e+02,5.000000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.980000000000000000e+02
6.100000000000000000e+01,9.830000000000000000e+02,4.350000000000000000e+02,6.430000000000000000e+02,5.000000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.970000000000000000e+02
6.200000000000000000e+01,9.830000000000000000e+02,4.350000000000000000e+02,6.440000000000000000e+02,5.000000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.980000000000000000e+02
6.300000000000000000e+01,9.830000000000000000e+02,4.350000000000000000e+02,6.430000000000000000e+02,5.000000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.980000000000000000e+02
6.400000000000000000e+01,9.830000000000000000e+02,4.350000000000000000e+02,6.410000000000000000e+02,5.100000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.970000000000000000e+02
6.500000000000000000e+01,9.830000000000000000e+02,4.350000000000000000e+02,6.390000000000000000e+02,5.270000000000000000e+02,1.348000000000000000e+03,6.720000000000000000e+02,9.830000000000000000e+02,7.980000000000000000e+02
6.600000000000000000e+01,9.830000000000000000e+02,4.350000000000000000e+02,6.370000000000000000e+02,5.390000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.980000000000000000e+02
6.700000000000000000e+01,9.830000000000000000e+02,4.350000000000000000e+02,6.350000000000000000e+02,5.480000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.970000000000000000e+02
6.800000000000000000e+01,9.830000000000000000e+02,4.350000000000000000e+02,6.350000000000000000e+02,5.600000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.970000000000000000e+02
6.900000000000000000e+01,9.830000000000000000e+02,4.350000000000000000e+02,6.330000000000000000e+02,5.750000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.970000000000000000e+02
7.000000000000000000e+01,9.830000000000000000e+02,4.350000000000000000e+02,6.310000000000000000e+02,5.870000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.970000000000000000e+02
7.100000000000000000e+01,9.830000000000000000e+02,4.350000000000000000e+02,6.310000000000000000e+02,5.970000000000000000e+02,1.348000000000000000e+03,6.720000000000000000e+02,9.830000000000000000e+02,7.980000000000000000e+02
7.200000000000000000e+01,9.830000000000000000e+02,4.350000000000000000e+02,6.300000000000000000e+02,6.070000000000000000e+02,1.348000000000000000e+03,6.720000000000000000e+02,9.830000000000000000e+02,7.980000000000000000e+02
7.300000000000000000e+01,9.830000000000000000e+02,4.350000000000000000e+02,6.280000000000000000e+02,6.270000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.970000000000000000e+02
7.400000000000000000e+01,9.830000000000000000e+02,4.350000000000000000e+02,6.240000000000000000e+02,6.520000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.970000000000000000e+02
7.500000000000000000e+01,9.830000000000000000e+02,4.350000000000000000e+02,6.220000000000000000e+02,6.760000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.970000000000000000e+02
7.600000000000000000e+01,9.830000000000000000e+02,4.350000000000000000e+02,6.220000000000000000e+02,6.930000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.980000000000000000e+02
7.700000000000000000e+01,9.830000000000000000e+02,4.350000000000000000e+02,6.210000000000000000e+02,7.080000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.970000000000000000e+02
7.800000000000000000e+01,9.830000000000000000e+02,4.350000000000000000e+02,6.190000000000000000e+02,7.180000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.970000000000000000e+02
7.900000000000000000e+01,9.830000000000000000e+02,4.350000000000000000e+02,6.190000000000000000e+02,7.270000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.970000000000000000e+02
8.000000000000000000e+01,9.830000000000000000e+02,4.350000000000000000e+02,6.230000000000000000e+02,7.330000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.970000000000000000e+02
8.100000000000000000e+01,9.830000000000000000e+02,4.350000000000000000e+02,6.280000000000000000e+02,7.380000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.980000000000000000e+02
8.200000000000000000e+01,9.830000000000000000e+02,4.350000000000000000e+02,6.320000000000000000e+02,7.370000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.970000000000000000e+02
8.300000000000000000e+01,9.830000000000000000e+02,4.350000000000000000e+02,6.320000000000000000e+02,7.380000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.970000000000000000e+02
8.400000000000000000e+01,9.830000000000000000e+02,4.350000000000000000e+02,6.320000000000000000e+02,7.390000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.970000000000000000e+02
8.500000000000000000e+01,9.830000000000000000e+02,4.350000000000000000e+02,6.270000000000000000e+02,7.470000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.970000000000000000e+02
8.600000000000000000e+01,9.830000000000000000e+02,4.350000000000000000e+02,6.250000000000000000e+02,7.580000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.970000000000000000e+02
8.700000000000000000e+01,9.830000000000000000e+02,4.350000000000000000e+02,6.230000000000000000e+02,7.710000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.970000000000000000e+02
8.800000000000000000e+01,9.830000000000000000e+02,4.360000000000000000e+02,6.150000000000000000e+02,7.740000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.970000000000000000e+02
8.900000000000000000e+01,9.830000000000000000e+02,4.350000000000000000e+02,6.140000000000000000e+02,7.840000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.970000000000000000e+02
9.000000000000000000e+01,9.830000000000000000e+02,4.350000000000000000e+02,6.120000000000000000e+02,7.940000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.970000000000000000e+02
9.100000000000000000e+01,9.830000000000000000e+02,4.350000000000000000e+02,6.110000000000000000e+02,8.000000000000000000e+02,1.348000000000000000e+03,6.720000000000000000e+02,9.830000000000000000e+02,7.980000000000000000e+02
9.200000000000000000e+01,9.830000000000000000e+02,4.350000000000000000e+02,6.090000000000000000e+02,8.080000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.980000000000000000e+02
9.300000000000000000e+01,9.830000000000000000e+02,4.350000000000000000e+02,6.070000000000000000e+02,8.200000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.970000000000000000e+02
9.400000000000000000e+01,9.830000000000000000e+02,4.350000000000000000e+02,6.030000000000000000e+02,8.300000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.980000000000000000e+02
9.500000000000000000e+01,9.830000000000000000e+02,4.350000000000000000e+02,5.980000000000000000e+02,8.420000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.980000000000000000e+02
9.600000000000000000e+01,9.830000000000000000e+02,4.350000000000000000e+02,5.930000000000000000e+02,8.550000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.970000000000000000e+02
9.700000000000000000e+01,9.830000000000000000e+02,4.350000000000000000e+02,5.880000000000000000e+02,8.690000000000000000e+02,1.348000000000000000e+03,6.720000000000000000e+02,9.830000000000000000e+02,7.970000000000000000e+02
9.800000000000000000e+01,9.830000000000000000e+02,4.350000000000000000e+02,5.840000000000000000e+02,8.850000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.970000000000000000e+02
9.900000000000000000e+01,9.830000000000000000e+02,4.350000000000000000e+02,5.800000000000000000e+02,8.970000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.980000000000000000e+02
1.000000000000000000e+02,9.830000000000000000e+02,4.350000000000000000e+02,5.800000000000000000e+02,8.990000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.970000000000000000e+02
1.010000000000000000e+02,9.830000000000000000e+02,4.350000000000000000e+02,5.810000000000000000e+02,8.960000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.980000000000000000e+02
1.020000000000000000e+02,9.830000000000000000e+02,4.350000000000000000e+02,5.810000000000000000e+02,8.950000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.970000000000000000e+02
1.030000000000000000e+02,9.830000000000000000e+02,4.350000000000000000e+02,5.850000000000000000e+02,8.860000000000000000e+02,1.347000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.970000000000000000e+02
1.040000000000000000e+02,9.830000000000000000e+02,4.350000000000000000e+02,5.850000000000000000e+02,8.860000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.970000000000000000e+02
1.050000000000000000e+02,9.830000000000000000e+02,4.360000000000000000e+02,5.850000000000000000e+02,8.860000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.970000000000000000e+02
1.060000000000000000e+02,9.830000000000000000e+02,4.350000000000000000e+02,5.850000000000000000e+02,8.870000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.980000000000000000e+02
1.070000000000000000e+02,9.830000000000000000e+02,4.350000000000000000e+02,5.850000000000000000e+02,8.860000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.970000000000000000e+02
1.080000000000000000e+02,9.830000000000000000e+02,4.350000000000000000e+02,5.850000000000000000e+02,8.860000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.970000000000000000e+02
1.090000000000000000e+02,9.830000000000000000e+02,4.350000000000000000e+02,5.850000000000000000e+02,8.860000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.970000000000000000e+02
1.100000000000000000e+02,9.830000000000000000e+02,4.350000000000000000e+02,5.850000000000000000e+02,8.870000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.980000000000000000e+02
1.110000000000000000e+02,9.830000000000000000e+02,4.350000000000000000e+02,5.850000000000000000e+02,8.860000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.970000000000000000e+02
1.120000000000000000e+02,9.830000000000000000e+02,4.350000000000000000e+02,5.850000000000000000e+02,8.870000000000000000e+02,1.348000000000000000e+03,6.720000000000000000e+02,9.830000000000000000e+02,7.980000000000000000e+02
1.130000000000000000e+02,9.830000000000000000e+02,4.350000000000000000e+02,5.850000000000000000e+02,8.860000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.970000000000000000e+02
1.140000000000000000e+02,9.830000000000000000e+02,4.350000000000000000e+02,5.850000000000000000e+02,8.860000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.970000000000000000e+02
1.150000000000000000e+02,9.830000000000000000e+02,4.350000000000000000e+02,5.850000000000000000e+02,8.860000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.820000000000000000e+02,7.970000000000000000e+02
1.160000000000000000e+02,9.830000000000000000e+02,4.350000000000000000e+02,5.850000000000000000e+02,8.860000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.970000000000000000e+02
1.170000000000000000e+02,9.830000000000000000e+02,4.350000000000000000e+02,5.850000000000000000e+02,8.860000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.970000000000000000e+02
1.180000000000000000e+02,9.830000000000000000e+02,4.350000000000000000e+02,5.850000000000000000e+02,8.860000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.970000000000000000e+02
1.190000000000000000e+02,9.830000000000000000e+02,4.350000000000000000e+02,5.850000000000000000e+02,8.870000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.970000000000000000e+02
1.200000000000000000e+02,9.830000000000000000e+02,4.350000000000000000e+02,5.850000000000000000e+02,8.870000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.970000000000000000e+02
1.210000000000000000e+02,9.870000000000000000e+02,4.360000000000000000e+02,5.850000000000000000e+02,8.870000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.980000000000000000e+02
1.220000000000000000e+02,9.900000000000000000e+02,4.360000000000000000e+02,5.850000000000000000e+02,8.860000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.970000000000000000e+02
1.230000000000000000e+02,9.900000000000000000e+02,4.370000000000000000e+02,5.850000000000000000e+02,8.860000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.970000000000000000e+02
1.240000000000000000e+02,9.910000000000000000e+02,4.370000000000000000e+02,5.850000000000000000e+02,8.870000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.980000000000000000e+02
1.250000000000000000e+02,9.990000000000000000e+02,4.380000000000000000e+02,5.850000000000000000e+02,8.860000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.970000000000000000e+02
1.260000000000000000e+02,1.006000000000000000e+03,4.420000000000000000e+02,5.850000000000000000e+02,8.860000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.970000000000000000e+02
1.270000000000000000e+02,1.013000000000000000e+03,4.440000000000000000e+02,5.850000000000000000e+02,8.860000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.970000000000000000e+02
1.280000000000000000e+02,1.022000000000000000e+03,4.450000000000000000e+02,5.850000000000000000e+02,8.870000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.830000000000000000e+02,7.970000000000000000e+02
1.290000000000000000e+02,1.030000000000000000e+03,4.450000000000000000e+02,5.850000000000000000e+02,8.860000000000000000e+02,1.348000000000000000e+03,6.710000000000000000e+02,9.820000000000000000e+02,7.970000000000000000e+02
